,IP,Country,Download,Upload,Latency,ISP,Timestamp,Latitude,Longitude,ConnectionType,DeviceID,POP,AppID,ExchangeName,Raw Timestamp,Raw Country Code,Date Time,Radius,CityLat,CityLong,LatLength,LongLength,Distance,City,Hour,Peak End,Peak Start,Peak
235,51.36.33.116 HTTP/1.1,US,1.122,5.23,154,0,1544646335159,24.6537,46.7152,fixed,9ee305c1-cca6-4a93-888a-ace2533d8faa,RUH,1392935,Mopub,1544646335159,SAU,2018-12-12 20:25:35.159,,,,,,,False,20,,,False
236,51.36.33.116 HTTP/1.1,US,1.122,5.23,154,0,1544646335159,24.6537,46.7152,fixed,9ee305c1-cca6-4a93-888a-ace2533d8faa,RUH,1392935,Mopub,1544646335159,SAU,2018-12-12 20:25:35.159,,,,,,,False,20,,,False
237,37.124.152.16 HTTP/1.1,AE,5.297000000000001,22.186,134,0,1544646335159,26.2794,50.2083,cellular,f8fb8df1-405f-4a84-a50e-197b46b6a23d,DXB,1392935,Mopub,1544646335159,SAU,2018-12-12 20:25:35.159,20000.0,24.3971,54.5885,110763.98,101437.08,490799.41347726894,False,20,18.0,17.0,False
238,37.124.152.16 HTTP/1.1,AE,5.297000000000001,22.186,134,0,1544646335159,26.2794,50.2083,cellular,f8fb8df1-405f-4a84-a50e-197b46b6a23d,DXB,1392935,Mopub,1544646335159,SAU,2018-12-12 20:25:35.159,20000.0,24.3971,54.5885,110763.98,101437.08,490799.41347726894,False,20,18.0,17.0,False
239,93.169.70.100 HTTP/1.1,GB,3.045,5.4670000000000005,164,0,1544646335153,24.6537,46.7152,fixed,b480a902-16bb-499a-a2fb-da39c18d1675,LHR|AMS,15846075,Mopub,1544646335153,SAU,2018-12-12 20:25:35.153,,,,,,,False,20,,,False
240,93.169.70.100 HTTP/1.1,GB,3.045,5.4670000000000005,164,0,1544646335153,24.6537,46.7152,fixed,b480a902-16bb-499a-a2fb-da39c18d1675,LHR|AMS,15846075,Mopub,1544646335153,SAU,2018-12-12 20:25:35.153,,,,,,,False,20,,,False
241,2001:16a2:527c:7856:1dd8:46:c731:acda HTTP/1.1,US,2.103,7.428999999999999,533,0,1544646335273,26.3032,50.1353,fixed,e3571a63-5050-4aae-899b-cfb93b768632,FRA,1392935,Mopub,1544646335273,SAU,2018-12-12 20:25:35.273,,,,,,,False,20,,,False
242,51.36.111.240 HTTP/1.1,US,7.669,2.028,81,0,1544646335453,21.5169,39.2192,cellular,f32f60ab-b219-4fbd-ac23-5109757b2271,RUH,783426,Mopub,1544646335453,SAU,2018-12-12 20:25:35.453,,,,,,,False,20,,,False
243,51.36.79.95 HTTP/1.1,US,5.077,1.7409999999999999,153,0,1544646335553,21.5169,39.2192,cellular,ff615bc4-5c26-461e-8d8d-a0d482fc6472,RUH,783426,Mopub,1544646335553,SAU,2018-12-12 20:25:35.553,,,,,,,False,20,,,False
244,51.36.79.95 HTTP/1.1,US,5.077,1.7409999999999999,153,0,1544646335553,21.5169,39.2192,cellular,ff615bc4-5c26-461e-8d8d-a0d482fc6472,RUH,783426,Mopub,1544646335553,SAU,2018-12-12 20:25:35.553,,,,,,,False,20,,,False
245,77.30.216.46 HTTP/1.1,NL,13.610999999999999,2.9339999999999997,121,0,1544646335553,24.6537,46.7152,fixed,d2179141-598f-402b-9ba7-968ff7adf54d,AMS,783426,Mopub,1544646335553,SAU,2018-12-12 20:25:35.553,,,,,,,False,20,,,False
246,77.30.216.46 HTTP/1.1,NL,13.610999999999999,2.9339999999999997,121,0,1544646335553,24.6537,46.7152,fixed,d2179141-598f-402b-9ba7-968ff7adf54d,AMS,783426,Mopub,1544646335553,SAU,2018-12-12 20:25:35.553,,,,,,,False,20,,,False
247,188.248.46.159 HTTP/1.1,GB,3.5439999999999996,2.895,199,0,1544646335673,21.5169,39.2192,fixed,4346299e-e0ab-4a7d-af33-501074cc46d1,LHR,783426,Mopub,1544646335673,SAU,2018-12-12 20:25:35.673,,,,,,,False,20,,,False
248,159.0.235.53 HTTP/1.1,JP,6.051,3.051,171,0,1544646335970,21.5169,39.2192,fixed,2dda5957-e932-4884-8791-50db41daf9b1,LHR|FRA,1392935,Mopub,1544646335970,SAU,2018-12-12 20:25:35.970,,,,,,,False,20,,,False
249,159.0.235.53 HTTP/1.1,JP,6.051,3.051,171,0,1544646335970,21.5169,39.2192,fixed,2dda5957-e932-4884-8791-50db41daf9b1,LHR|FRA,1392935,Mopub,1544646335970,SAU,2018-12-12 20:25:35.970,,,,,,,False,20,,,False
250,2001:16a2:9cf:2230:4e:a1f5:3622:b035 HTTP/1.1,SG,4.232,2.714,195,0,1544646335970,24.6537,46.7152,fixed,27a684c1-9288-4e91-8e38-f6545c496829,LHR|AMS,13858088,Mopub,1544646335970,SAU,2018-12-12 20:25:35.970,,,,,,,False,20,,,False
251,2001:16a2:9cf:2230:4e:a1f5:3622:b035 HTTP/1.1,SG,4.232,2.714,195,0,1544646335970,24.6537,46.7152,fixed,27a684c1-9288-4e91-8e38-f6545c496829,LHR|AMS,13858088,Mopub,1544646335970,SAU,2018-12-12 20:25:35.970,,,,,,,False,20,,,False
252,37.127.12.21 HTTP/1.1,AE,11.626,5.559,76,0,1544646336073,26.4344,50.1033,fixed,789b3eaa-eafc-4676-a8b7-a562a2e7a33b,DXB,100501,Mopub,1544646336073,SAU,2018-12-12 20:25:36.073,20000.0,24.3971,54.5885,110763.98,101437.08,507854.19115887955,False,20,18.0,17.0,False
253,51.39.113.5 HTTP/1.1,US,2.015,6.361000000000001,99,0,1544646336159,21.5169,39.2192,fixed,fd387a0e-366c-49fc-bfb0-a7e1256a7d4f,RUH,100414,Mopub,1544646336159,SAU,2018-12-12 20:25:36.159,,,,,,,False,20,,,False
254,51.36.29.202 HTTP/1.1,US,1.264,18.525,185,0,1544646336253,24.6537,46.7152,fixed,93bd2a9f-4a34-499e-bc32-0f3435b0fe9a,RUH,579914,Mopub,1544646336253,SAU,2018-12-12 20:25:36.253,,,,,,,False,20,,,False
255,95.187.213.227 HTTP/1.1,DE,19.928,30.026,149,0,1544646336670,21.5169,39.2192,cellular,f4e2cee2-3e66-40ec-9898-702d83016db7,LHR|AMS,1392935,Mopub,1544646336670,SAU,2018-12-12 20:25:36.670,,,,,,,False,20,,,False
256,51.36.29.202 HTTP/1.1,US,9.08,5.877999999999999,1383,0,1544646336653,24.6537,46.7152,fixed,93bd2a9f-4a34-499e-bc32-0f3435b0fe9a,RUH,579914,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
257,51.36.29.202 HTTP/1.1,US,9.08,5.877999999999999,1383,0,1544646336653,24.6537,46.7152,fixed,93bd2a9f-4a34-499e-bc32-0f3435b0fe9a,RUH,579914,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
258,51.36.29.202 HTTP/1.1,US,9.08,5.877999999999999,1383,0,1544646336653,24.6537,46.7152,fixed,93bd2a9f-4a34-499e-bc32-0f3435b0fe9a,RUH,579914,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
259,51.36.31.229 HTTP/1.1,US,5.292000000000001,5.167000000000001,154,0,1544646336653,24.6537,46.7152,fixed,c1a6054a-2e6b-4ee3-b0f2-28d057d0950a,RUH,100501,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
260,51.36.31.229 HTTP/1.1,US,5.292000000000001,5.167000000000001,154,0,1544646336653,24.6537,46.7152,fixed,c1a6054a-2e6b-4ee3-b0f2-28d057d0950a,RUH,100501,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
261,51.36.31.229 HTTP/1.1,US,5.292000000000001,5.167000000000001,154,0,1544646336653,24.6537,46.7152,fixed,c1a6054a-2e6b-4ee3-b0f2-28d057d0950a,RUH,100501,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
262,51.36.176.253 HTTP/1.1,US,3.5980000000000003,1.335,258,0,1544646336653,26.4344,50.1033,cellular,68fb23b6-99f2-431e-82e7-91e883203ec4,RUH,100414,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
263,51.36.176.253 HTTP/1.1,US,3.5980000000000003,1.335,258,0,1544646336653,26.4344,50.1033,cellular,68fb23b6-99f2-431e-82e7-91e883203ec4,RUH,100414,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
264,51.36.176.253 HTTP/1.1,US,3.5980000000000003,1.335,258,0,1544646336653,26.4344,50.1033,cellular,68fb23b6-99f2-431e-82e7-91e883203ec4,RUH,100414,Mopub,1544646336653,SAU,2018-12-12 20:25:36.653,,,,,,,False,20,,,False
265,51.39.67.78 HTTP/1.1,US,5.511,20.53,120,0,1544646336754,21.4267,39.8261,fixed,a91bdd3c-1329-45d3-93b5-dbc81a890e0e,RUH,100414,Mopub,1544646336754,SAU,2018-12-12 20:25:36.754,,,,,,,False,20,,,False
266,51.36.124.207 HTTP/1.1,US,6.574,7.249,159,0,1544646336959,21.5169,39.2192,fixed,3c261121-e358-4099-aae2-ceeb71326229,RUH,783426,Mopub,1544646336959,SAU,2018-12-12 20:25:36.959,,,,,,,False,20,,,False
267,51.39.8.250 HTTP/1.1,US,4.936,8.886000000000001,257,0,1544646337053,24.6537,46.7152,fixed,957acf67-3def-4433-8509-9a49ff968b17,RUH,15846075,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
268,51.39.8.250 HTTP/1.1,US,4.936,8.886000000000001,257,0,1544646337053,24.6537,46.7152,fixed,957acf67-3def-4433-8509-9a49ff968b17,RUH,15846075,Mopub,1544646337053,0&i,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
269,51.39.8.250 HTTP/1.1,US,4.936,8.886000000000001,257,0,1544646337053,24.6537,46.7152,fixed,957acf67-3def-4433-8509-9a49ff968b17,RUH,15846075,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
270,51.39.8.250 HTTP/1.1,US,4.936,8.886000000000001,257,0,1544646337053,24.6537,46.7152,fixed,957acf67-3def-4433-8509-9a49ff968b17,RUH,15846075,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
271,188.52.38.4 HTTP/1.1,NL,2.539,6.167999999999999,206,0,1544646337053,21.5169,39.2192,fixed,b992ab04-770f-4b08-aa66-4674b850a605,FRA|AMS,783426,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
272,188.52.38.4 HTTP/1.1,NL,2.539,6.167999999999999,206,0,1544646337053,21.5169,39.2192,fixed,b992ab04-770f-4b08-aa66-4674b850a605,FRA|AMS,783426,Mopub,1544646337053,0&i,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
273,188.52.38.4 HTTP/1.1,NL,2.539,6.167999999999999,206,0,1544646337053,21.5169,39.2192,fixed,b992ab04-770f-4b08-aa66-4674b850a605,FRA|AMS,783426,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
274,188.52.38.4 HTTP/1.1,NL,2.539,6.167999999999999,206,0,1544646337053,21.5169,39.2192,fixed,b992ab04-770f-4b08-aa66-4674b850a605,FRA|AMS,783426,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
275,37.56.52.138 HTTP/1.1,US,0.8690000000000001,5.5489999999999995,370,0,1544646337070,21.5169,39.2192,fixed,11b7d040-4fbb-439e-9129-5cfc00090835,LHR|FRA,1392935,Mopub,1544646337070,SAU,2018-12-12 20:25:37.070,,,,,,,False,20,,,False
276,51.36.103.182 HTTP/1.1,US,0.961,2.7439999999999998,163,0,1544646337053,21.5169,39.2192,fixed,0,RUH,15846075,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
277,51.36.103.182 HTTP/1.1,US,0.961,2.7439999999999998,163,0,1544646337053,21.5169,39.2192,fixed,0,RUH,15846075,Mopub,1544646337053,0&i,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
278,51.36.103.182 HTTP/1.1,US,0.961,2.7439999999999998,163,0,1544646337053,21.5169,39.2192,fixed,0,RUH,15846075,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
279,51.36.103.182 HTTP/1.1,US,0.961,2.7439999999999998,163,0,1544646337053,21.5169,39.2192,fixed,0,RUH,15846075,Mopub,1544646337053,SAU,2018-12-12 20:25:37.053,,,,,,,False,20,,,False
280,51.36.154.254 HTTP/1.1,US,5.854,1.693,324,0,1544646337153,26.4344,50.1033,cellular,24b1cbf7-b5a3-49ea-8484-7c024ba4e416,RUH,579914,Mopub,1544646337153,SAU,2018-12-12 20:25:37.153,,,,,,,False,20,,,False
281,51.36.77.122 HTTP/1.1,US,0.13699999999999998,4.681,296,0,1544646337259,21.5169,39.2192,fixed,4813cc55-d720-4384-8be5-f567677a5043,RUH,100803,Mopub,1544646337259,SAU,2018-12-12 20:25:37.259,,,,,,,False,20,,,False
282,51.36.236.50 HTTP/1.1,US,12.385,24.095,86,0,1544646337354,21.5169,39.2192,cellular,9bfe45a6-37d3-40ad-97ea-68e3f25255c7,RUH,783426,Mopub,1544646337354,SAU,2018-12-12 20:25:37.354,,,,,,,False,20,,,False
283,51.223.157.41 HTTP/1.1,NL,2.197,5.676,179,0,1544646337370,26.4344,50.1033,fixed,8f3b6635-f4a5-4744-827a-4c0f629624df,LHR|AMS,783426,Mopub,1544646337370,SAU,2018-12-12 20:25:37.370,,,,,,,False,20,,,False
284,37.42.195.244 HTTP/1.1,AE,2.8789999999999996,1.138,163,0,1544646337459,24.6537,46.7152,cellular,f2a84b8a-3a3a-4003-a164-78866653bcbf,DXB,100414,Mopub,1544646337459,SAU,2018-12-12 20:25:37.459,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
285,51.36.7.238 HTTP/1.1,US,2.8489999999999998,3.6830000000000003,168,0,1544646337553,24.6537,46.7152,cellular,f7aed558-6e8b-4780-a5bc-0dd42d86a4d9,RUH,783426,Mopub,1544646337553,SAU,2018-12-12 20:25:37.553,,,,,,,False,20,,,False
286,213.166.133.148 HTTP/1.1,GB,9.191,17.379,125,0,1544646337673,24.6537,46.7152,fixed,422a6ac5-c7e6-41bb-835f-083d9b731d6c,LHR,100501,Mopub,1544646337673,SAU,2018-12-12 20:25:37.673,,,,,,,False,20,,,False
287,178.87.155.244 HTTP/1.1,JP,2.639,3.676,548,0,1544646337755,26.4344,50.1033,fixed,82fdd53a-153b-40df-b907-ff9366ee68da,AMS|LHR,579914,Mopub,1544646337755,SAU,2018-12-12 20:25:37.755,,,,,,,False,20,,,False
288,95.185.200.134 HTTP/1.1,SG,3.424,0.0,255,0,1544646337773,21.5169,39.2192,fixed,f0eff135-4ae0-477c-9946-94183a397d1b,FRA|LHR,15846075,Mopub,1544646337773,SAU,2018-12-12 20:25:37.773,,,,,,,False,20,,,False
289,95.184.72.89 HTTP/1.1,GB,7.517,4.398,148,0,1544646337870,24.6537,46.7152,fixed,7cf9db17-fe6a-4cc0-a211-d20504305090,LHR,1392935,Mopub,1544646337870,SAU,2018-12-12 20:25:37.870,,,,,,,False,20,,,False
290,95.184.72.89 HTTP/1.1,GB,7.517,4.398,148,0,1544646337870,24.6537,46.7152,fixed,7cf9db17-fe6a-4cc0-a211-d20504305090,LHR,1392935,Mopub,1544646337870,SAU,2018-12-12 20:25:37.870,,,,,,,False,20,,,False
291,151.255.97.124 HTTP/1.1,DE,0.084,4.605,120,0,1544646337873,21.5169,39.2192,fixed,f404df06-caf0-45b0-b87c-4510a37beba6,FRA|AMS,12282669,Mopub,1544646337873,SAU,2018-12-12 20:25:37.873,,,,,,,False,20,,,False
292,51.253.225.34 HTTP/1.1,JP,3.773,6.599,208,0,1544646337870,21.5169,39.2192,fixed,5e065786-de44-4498-879f-0dab8a173fe0,AMS|LHR,13224155,Mopub,1544646337870,SAU,2018-12-12 20:25:37.870,,,,,,,False,20,,,False
293,51.253.225.34 HTTP/1.1,JP,3.773,6.599,208,0,1544646337870,21.5169,39.2192,fixed,5e065786-de44-4498-879f-0dab8a173fe0,AMS|LHR,13224155,Mopub,1544646337870,SAU,2018-12-12 20:25:37.870,,,,,,,False,20,,,False
294,51.36.114.11 HTTP/1.1,US,2.779,2.772,117,0,1544646337853,21.5169,39.2192,fixed,6b351a51-f0d1-4a53-938c-159ed1e9f3c6,RUH,579914,Mopub,1544646337853,SAU,2018-12-12 20:25:37.853,,,,,,,False,20,,,False
295,151.254.56.50 HTTP/1.1,GB,7.261,16.410999999999998,137,0,1544646337973,24.6537,46.7152,cellular,bea14add-b7b8-4fa2-97a3-88ec9357dd42,AMS|LHR,13224155,Mopub,1544646337973,SAU,2018-12-12 20:25:37.973,,,,,,,False,20,,,False
296,151.254.56.50 HTTP/1.1,GB,7.261,16.410999999999998,137,0,1544646337973,24.6537,46.7152,cellular,bea14add-b7b8-4fa2-97a3-88ec9357dd42,AMS|LHR,13224155,Mopub,1544646337973,SAU,2018-12-12 20:25:37.973,,,,,,,False,20,,,False
297,2001:16a2:8437:b400:4446:8230:531:9c44 HTTP/1.1,GB,31.781,23.758000000000003,118,0,1544646337970,21.5169,39.2192,fixed,9c5bbd25-f504-436b-80f1-2e550c52aa2f,AMS,14322858,Mopub,1544646337970,SAU,2018-12-12 20:25:37.970,,,,,,,False,20,,,False
298,51.36.197.90 HTTP/1.1,US,13.311,4.904,196,0,1544646337953,24.6537,46.7152,fixed,d11450bb-6bc6-4a17-9a5f-fbff64d7334a,RUH,15846075,Mopub,1544646337953,SAU,2018-12-12 20:25:37.953,,,,,,,False,20,,,False
299,87.109.210.175 HTTP/1.1,DE,3.813,5.0360000000000005,165,0,1544646337973,21.5169,39.2192,fixed,d3f2bbeb-1c09-476b-9ddb-490c964da125,FRA,100665,Mopub,1544646337973,SAU,2018-12-12 20:25:37.973,,,,,,,False,20,,,False
300,87.109.210.175 HTTP/1.1,DE,3.813,5.0360000000000005,165,0,1544646337973,21.5169,39.2192,fixed,d3f2bbeb-1c09-476b-9ddb-490c964da125,FRA,100665,Mopub,1544646337973,SAU,2018-12-12 20:25:37.973,,,,,,,False,20,,,False
301,176.224.32.246 HTTP/1.1,AE,3.972,2.861,149,0,1544646338070,24.6537,46.7152,cellular,aec7d14f-7b3d-4f52-ae57-5446f3fc2b9d,DXB,783426,Mopub,1544646338070,SAU,2018-12-12 20:25:38.070,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
302,176.224.32.246 HTTP/1.1,AE,3.972,2.861,149,0,1544646338070,24.6537,46.7152,cellular,aec7d14f-7b3d-4f52-ae57-5446f3fc2b9d,DXB,783426,Mopub,1544646338070,SAU,2018-12-12 20:25:38.070,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
303,31.166.225.249 HTTP/1.1,AE,26.096999999999998,7.473,70,0,1544646338070,21.5169,39.2192,fixed,c1ca3cc5-32d9-41e5-9943-29756218f3a2,DXB,100501,Mopub,1544646338070,SAU,2018-12-12 20:25:38.070,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
304,31.166.225.249 HTTP/1.1,AE,26.096999999999998,7.473,70,0,1544646338070,21.5169,39.2192,fixed,c1ca3cc5-32d9-41e5-9943-29756218f3a2,DXB,100501,Mopub,1544646338070,SAU,2018-12-12 20:25:38.070,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
305,37.105.207.250 HTTP/1.1,AT,35.769,16.082,109,0,1544646338153,24.6537,46.7152,fixed,0a617cb6-e1fc-45e7-b685-2e6fa07d3b6b,LHR|AMS,100501,Mopub,1544646338153,SAU,2018-12-12 20:25:38.153,,,,,,,False,20,,,False
306,151.255.34.76 HTTP/1.1,GB,0.18600000000000003,1.158,227,0,1544646338173,21.5169,39.2192,cellular,c8727bdd-9436-4d02-ae74-290f3e4ef490,AMS,15846075,Mopub,1544646338173,SAU,2018-12-12 20:25:38.173,,,,,,,False,20,,,False
307,51.36.104.11 HTTP/1.1,US,37.746,5.765,107,0,1544646338273,21.5169,39.2192,cellular,cf8243ab-a3ee-4f82-96c3-990867246839,RUH,100501,Mopub,1544646338273,SAU,2018-12-12 20:25:38.273,,,,,,,False,20,,,False
308,94.49.156.205 HTTP/1.1,US,0.27699999999999997,5.675,510,0,1544646338253,26.4344,50.1033,fixed,8b3a50ca-0ea3-488d-a927-b07cac739bd8,AMS|LHR,783426,Mopub,1544646338253,SAU,2018-12-12 20:25:38.253,,,,,,,False,20,,,False
309,94.49.156.205 HTTP/1.1,US,0.27699999999999997,5.675,510,0,1544646338253,26.4344,50.1033,fixed,8b3a50ca-0ea3-488d-a927-b07cac739bd8,AMS|LHR,783426,Mopub,1544646338253,SAU,2018-12-12 20:25:38.253,,,,,,,False,20,,,False
310,151.255.123.85 HTTP/1.1,GB,1.311,2.1919999999999997,550,0,1544646338253,21.5169,39.2192,cellular,fd7d1a68-610e-4438-a5ef-05bf57a93b90,LHR|AMS|FRA,579914,Mopub,1544646338253,SAU,2018-12-12 20:25:38.253,,,,,,,False,20,,,False
311,151.255.123.85 HTTP/1.1,GB,1.311,2.1919999999999997,550,0,1544646338253,21.5169,39.2192,cellular,fd7d1a68-610e-4438-a5ef-05bf57a93b90,LHR|AMS|FRA,579914,Mopub,1544646338253,SAU,2018-12-12 20:25:38.253,,,,,,,False,20,,,False
312,2001:16a2:3a22:1c00:c807:bb88:f493:5801 HTTP/1.1,US,32.035,16.361,179,0,1544646338459,24.6537,46.7152,fixed,77a18c31-16ce-4f3c-8829-82fb1cf9f080,AMS|LHR,1392935,Mopub,1544646338459,SAU,2018-12-12 20:25:38.459,,,,,,,False,20,,,False
313,176.44.235.188 HTTP/1.1,GB,1.955,5.106,301,0,1544646338373,21.5169,39.2192,none,516bbfee-c4aa-4e80-be8e-57755a46bd8f,LHR|FRA,1392935,Mopub,1544646338373,SAU,2018-12-12 20:25:38.373,,,,,,,False,20,,,False
314,2001:16a2:b66a:8c00:8503:ea16:ef72:7590 HTTP/1.1,SG,4.7,2.535,252,0,1544646338473,21.5169,39.2192,fixed,3ac5576a-2ab8-4b74-a390-7d7497491c7e,LHR,1392935,Mopub,1544646338473,SAU,2018-12-12 20:25:38.473,,,,,,,False,20,,,False
315,2001:16a2:b66a:8c00:8503:ea16:ef72:7590 HTTP/1.1,SG,4.7,2.535,252,0,1544646338473,21.5169,39.2192,fixed,3ac5576a-2ab8-4b74-a390-7d7497491c7e,LHR,1392935,Mopub,1544646338473,SAU,2018-12-12 20:25:38.473,,,,,,,False,20,,,False
316,176.224.107.43 HTTP/1.1,AE,38.472,7.255,82,0,1544646338470,24.6537,46.7152,cellular,5ce57d65-c9f2-43c2-bfd8-87d84fc2b4fd,DXB,15846075,Mopub,1544646338470,SAU,2018-12-12 20:25:38.470,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
317,176.47.114.215 HTTP/1.1,US,0.6659999999999999,4.26,172,0,1544646338473,21.5169,39.2192,fixed,797ce0f9-d403-4089-888c-744c1679f0ce,LHR|AMS,1392935,Mopub,1544646338473,SAU,2018-12-12 20:25:38.473,,,,,,,False,20,,,False
318,176.47.114.215 HTTP/1.1,US,0.6659999999999999,4.26,172,0,1544646338473,21.5169,39.2192,fixed,797ce0f9-d403-4089-888c-744c1679f0ce,LHR|AMS,1392935,Mopub,1544646338473,SAU,2018-12-12 20:25:38.473,,,,,,,False,20,,,False
319,176.47.114.215 HTTP/1.1,US,0.133,2.877,162,0,1544646338655,21.5169,39.2192,fixed,797ce0f9-d403-4089-888c-744c1679f0ce,AMS|LHR,1392935,Mopub,1544646338655,SAU,2018-12-12 20:25:38.655,,,,,,,False,20,,,False
320,176.18.106.180 HTTP/1.1,AE,9.267999999999999,12.875,128,0,1544646338770,24.6537,46.7152,fixed,f819354e-dc4a-4a7f-bb12-e3b09885ffb0,DXB,100665,Mopub,1544646338770,SAU,2018-12-12 20:25:38.770,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
321,37.42.171.127 HTTP/1.1,AE,43.48,8.126,65,0,1544646338759,24.6537,46.7152,fixed,87cb3279-43f6-4844-b63a-14c754807efd,DXB,100501,Mopub,1544646338759,SAU,2018-12-12 20:25:38.759,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
322,51.39.152.145 HTTP/1.1,US,3.407,11.19,176,0,1544646338853,26.4344,50.1033,cellular,7458ac82-16d7-40ab-8300-a05588892bee,RUH,783426,Mopub,1544646338853,SAU,2018-12-12 20:25:38.853,,,,,,,False,20,,,False
323,176.224.192.53 HTTP/1.1,AE,28.484,5.056,78,0,1544646338970,24.6537,46.7152,cellular,b0abdb00-930f-445a-b094-c8400e02fc2d,DXB,100501,Mopub,1544646338970,SAU,2018-12-12 20:25:38.970,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
324,176.18.176.143 HTTP/1.1,AE,0.325,0.0,270,0,1544646338959,24.6537,46.7152,fixed,14b00037-eb33-420f-a87d-5c389ac04c0a,DXB,13224155,Mopub,1544646338959,SAU,2018-12-12 20:25:38.959,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
325,51.253.72.185 HTTP/1.1,SG,4.425,28.213,156,0,1544646339070,26.2794,50.2083,fixed,9a615d30-659f-436f-9ee8-b0eb84cda324,LHR|AMS,783426,Mopub,1544646339070,SAU,2018-12-12 20:25:39.070,,,,,,,False,20,,,False
326,95.185.220.177 HTTP/1.1,DE,0.612,1.037,190,0,1544646339170,21.5169,39.2192,cellular,bc05a327-3485-452a-a86f-14fa471a2fc1,AMS|LHR,1392935,Mopub,1544646339170,SAU,2018-12-12 20:25:39.170,,,,,,,False,20,,,False
327,77.30.240.59 HTTP/1.1,JP,25.086,14.239,107,0,1544646339270,24.6537,46.7152,fixed,0a1773d2-bfe2-4810-ac66-fb67b8bf789d,AMS|LHR,783426,Mopub,1544646339270,SAU,2018-12-12 20:25:39.270,,,,,,,False,20,,,False
328,51.39.226.99 HTTP/1.1,US,26.736,15.323,245,0,1544646339459,24.6537,46.7152,cellular,35fe1006-8cd3-4dfd-8c06-84130ec71640,RUH,15846075,Mopub,1544646339459,SAU,2018-12-12 20:25:39.459,,,,,,,False,20,,,False
329,2.91.82.89 HTTP/1.1,GB,4.9639999999999995,3.597,166,0,1544646339473,21.5169,39.2192,fixed,2c3500a8-ff0f-4aea-b23e-8fad62b886e4,AMS|FRA|LHR,15846075,Mopub,1544646339473,SAU,2018-12-12 20:25:39.473,,,,,,,False,20,,,False
330,78.95.88.38 HTTP/1.1,GB,7.0089999999999995,0.0,146,0,1544646339570,24.6537,46.7152,cellular,2cc86c4c-a628-4f83-8c2e-842b33b76863,LHR,783426,Mopub,1544646339570,SAU,2018-12-12 20:25:39.570,,,,,,,False,20,,,False
331,51.36.40.237 HTTP/1.1,US,16.997,3.302,236,0,1544646339659,24.6537,46.7152,fixed,0,RUH,783426,Mopub,1544646339659,SAU,2018-12-12 20:25:39.659,,,,,,,False,20,,,False
332,5.111.154.194 HTTP/1.1,AE,18.669,20.756,99,0,1544646339870,21.5169,39.2192,fixed,74166421-a15e-4f95-9bdf-c1f7d785feb2,DXB,14322858,Mopub,1544646339870,SAU,2018-12-12 20:25:39.870,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
